id,road_type,num_lanes,curvature,speed_limit,lighting,weather,road_signs_present,public_road,time_of_day,holiday,school_season,num_reported_accidents,accident_risk,lanes_speed,curvature_speed,lanes_curvature,high_speed,high_curvature,few_lanes,no_signs,holiday_risk,speed_category,curvature_category
64783,rural,1,0.51,45,dim,clear,True,False,morning,False,True,2,0.19,45,22.95,0.51,0,0,1,0,0,medium,medium
344136,rural,4,0.51,25,dim,rainy,True,False,morning,True,True,2,0.21,100,12.75,2.04,0,0,0,0,1,low,medium
411607,highway,3,0.63,60,dim,clear,True,False,morning,True,True,1,0.34,180,37.8,1.8900000000000001,1,1,0,0,1,medium,high
25783,urban,2,0.59,60,night,clear,True,True,morning,False,False,2,0.55,120,35.4,1.18,1,1,1,0,0,medium,medium
61616,rural,3,0.12,25,night,rainy,True,True,morning,False,False,1,0.33,75,3.0,0.36,0,0,0,0,0,low,low
403928,rural,4,0.51,60,daylight,clear,True,True,afternoon,False,False,1,0.21,240,30.6,2.04,1,0,0,0,0,medium,medium
374954,rural,1,0.81,25,daylight,rainy,False,True,evening,True,False,1,0.35,25,20.25,0.81,0,1,1,1,1,low,high
113233,urban,2,0.37,60,daylight,clear,False,True,evening,True,False,2,0.32,120,22.2,0.74,1,0,1,1,1,medium,medium
358907,highway,1,0.11,25,night,clear,False,False,evening,True,True,1,0.29,25,2.75,0.11,0,0,1,1,1,low,low
388560,urban,2,0.49,25,daylight,rainy,True,False,morning,False,True,2,0.2,50,12.25,0.98,0,0,1,0,0,low,medium
32782,rural,4,0.98,60,night,rainy,False,True,morning,True,True,4,0.86,240,58.8,3.92,1,1,0,1,1,medium,high
276375,urban,4,0.75,35,dim,foggy,False,False,morning,False,True,0,0.43,140,26.25,3.0,0,1,0,1,0,low,high
208279,rural,4,0.14,70,night,clear,True,False,afternoon,False,True,0,0.41,280,9.8,0.56,1,0,0,0,0,high,low
19727,rural,3,0.77,45,dim,foggy,True,False,evening,True,True,0,0.36,135,34.65,2.31,0,1,0,0,1,medium,high
260574,highway,2,0.12,25,night,rainy,True,False,evening,False,True,1,0.34,50,3.0,0.24,0,0,1,0,0,low,low
48030,rural,3,0.63,60,daylight,clear,False,True,afternoon,False,True,2,0.45,180,37.8,1.8900000000000001,1,1,0,1,0,medium,high
466713,urban,3,0.55,60,dim,foggy,True,False,evening,True,True,2,0.58,180,33.0,1.6500000000000001,1,1,0,0,1,medium,medium
182647,rural,2,0.53,70,dim,clear,False,False,afternoon,True,True,1,0.46,140,37.1,1.06,1,1,1,1,1,high,medium
216555,urban,1,0.38,70,dim,foggy,True,True,morning,False,True,0,0.43,70,26.6,0.38,1,0,1,0,0,high,medium
43181,rural,1,0.08,60,daylight,foggy,True,False,morning,True,True,2,0.31,60,4.8,0.08,1,0,1,0,1,medium,low
327887,highway,1,0.16,45,night,clear,False,False,afternoon,False,False,2,0.26,45,7.2,0.16,0,0,1,1,0,medium,low
304226,rural,4,0.45,60,dim,rainy,True,False,morning,False,True,0,0.32,240,27.0,1.8,1,0,0,0,0,medium,medium
382632,rural,4,0.78,70,night,foggy,False,False,evening,True,False,2,0.66,280,54.6,3.12,1,1,0,1,1,high,high
348686,urban,2,0.74,25,night,foggy,True,False,evening,True,True,2,0.46,50,18.5,1.48,0,1,1,0,1,low,high
342317,highway,4,0.52,70,daylight,clear,False,False,evening,False,True,2,0.31,280,36.4,2.08,1,0,0,1,0,high,medium
295516,highway,1,0.25,45,daylight,foggy,True,False,evening,False,True,0,0.22,45,11.25,0.25,0,0,1,0,0,medium,low
152965,urban,4,0.47,45,dim,foggy,True,False,evening,False,True,0,0.28,180,21.15,1.88,0,0,0,0,0,medium,medium
466976,highway,3,0.8,60,dim,foggy,True,False,evening,True,True,2,0.51,180,48.0,2.4000000000000004,1,1,0,0,1,medium,high
205447,highway,4,0.7,45,night,clear,True,False,evening,True,True,1,0.41,180,31.499999999999996,2.8,0,1,0,0,1,medium,high
266355,highway,2,0.87,45,daylight,rainy,False,True,morning,False,False,0,0.34,90,39.15,1.74,0,1,1,1,0,medium,high
77381,highway,3,0.6,25,daylight,foggy,True,True,evening,False,True,1,0.35,75,15.0,1.7999999999999998,0,1,0,0,0,low,medium
367814,rural,1,0.15,70,dim,rainy,False,True,afternoon,True,True,0,0.39,70,10.5,0.15,1,0,1,1,1,high,low
162888,highway,2,0.91,45,daylight,foggy,True,True,morning,True,False,1,0.37,90,40.95,1.82,0,1,1,0,1,medium,high
24057,rural,3,0.24,60,dim,foggy,False,False,evening,False,True,0,0.33,180,14.399999999999999,0.72,1,0,0,1,0,medium,low
58446,highway,4,0.43,25,night,rainy,True,False,afternoon,True,True,0,0.37,100,10.75,1.72,0,0,0,0,1,low,medium
220251,rural,3,0.08,25,night,foggy,False,False,afternoon,False,False,0,0.35,75,2.0,0.24,0,0,0,1,0,low,low
66659,urban,4,0.63,25,dim,clear,False,True,evening,False,True,1,0.15,100,15.75,2.52,0,1,0,1,0,low,high
468348,rural,3,0.43,60,daylight,rainy,True,True,evening,False,False,0,0.44,180,25.8,1.29,1,0,0,0,0,medium,medium
139844,urban,1,0.57,25,daylight,clear,True,False,evening,True,True,1,0.17,25,14.249999999999998,0.57,0,1,1,0,1,low,medium
195117,highway,1,0.16,35,night,clear,True,True,afternoon,True,True,2,0.35,35,5.6000000000000005,0.16,0,0,1,0,1,low,low
361783,rural,2,0.6488,45,daylight,rainy,True,True,afternoon,False,True,3,0.39,90,29.196,1.2976,0,1,1,0,0,medium,high
214893,urban,1,0.45,45,dim,rainy,True,True,morning,True,True,0,0.17,45,20.25,0.45,0,0,1,0,1,medium,medium
157682,highway,2,0.95,60,daylight,clear,True,False,afternoon,True,False,2,0.51,120,57.0,1.9,1,1,1,0,1,medium,high
268133,urban,4,0.34,35,daylight,foggy,False,False,morning,False,True,2,0.21,140,11.9,1.36,0,0,0,1,0,low,medium
50935,highway,2,0.64,60,daylight,foggy,True,False,morning,False,False,0,0.5,120,38.4,1.28,1,1,1,0,0,medium,high
127049,highway,1,0.54,45,night,foggy,False,False,morning,True,False,3,0.58,45,24.3,0.54,0,1,1,1,1,medium,medium
173592,urban,2,0.66,25,night,foggy,True,True,afternoon,False,False,3,0.6,50,16.5,1.32,0,1,1,0,0,low,high
309755,highway,4,0.03,60,dim,foggy,True,True,evening,True,True,1,0.25,240,1.7999999999999998,0.12,1,0,0,0,1,medium,low
252179,highway,3,0.36,60,night,clear,True,True,evening,False,False,2,0.56,180,21.599999999999998,1.08,1,0,0,0,0,medium,medium
229099,urban,1,0.16,60,daylight,rainy,False,True,evening,False,False,1,0.41,60,9.6,0.16,1,0,1,1,0,medium,low
121396,rural,3,0.35,70,dim,clear,True,True,morning,True,False,2,0.29,210,24.5,1.0499999999999998,1,0,0,0,1,high,medium
236552,rural,1,0.58,35,night,foggy,False,True,morning,True,True,2,0.54,35,20.299999999999997,0.58,0,1,1,1,1,low,medium
141178,rural,1,0.14,70,daylight,foggy,False,False,afternoon,False,True,0,0.29,70,9.8,0.14,1,0,1,1,0,high,low
69264,rural,4,0.6,70,night,clear,False,True,evening,True,True,2,0.65,280,42.0,2.4,1,1,0,1,1,high,medium
142291,highway,3,0.15,45,night,foggy,True,False,afternoon,False,True,1,0.36,135,6.75,0.44999999999999996,0,0,0,0,0,medium,low
154971,rural,1,0.89,45,dim,rainy,True,True,evening,False,True,3,0.44,45,40.05,0.89,0,1,1,0,0,medium,high
249623,urban,1,0.8,70,night,foggy,False,False,morning,True,False,4,0.87,70,56.0,0.8,1,1,1,1,1,high,high
284378,rural,4,0.4,25,night,clear,False,True,afternoon,False,True,1,0.36,100,10.0,1.6,0,0,0,1,0,low,medium
277862,urban,2,0.59,60,daylight,clear,False,False,evening,True,True,1,0.38,120,35.4,1.18,1,1,1,1,1,medium,medium
115918,urban,2,0.52,60,daylight,clear,True,True,evening,True,False,0,0.44,120,31.200000000000003,1.04,1,0,1,0,1,medium,medium
53153,rural,2,0.17,25,daylight,clear,False,False,afternoon,False,True,1,0.02,50,4.25,0.34,0,0,1,1,0,low,low
490693,urban,1,0.59,60,night,rainy,True,True,morning,True,False,1,0.67,60,35.4,0.59,1,1,1,0,1,medium,medium
165871,urban,3,0.12,45,daylight,foggy,False,False,afternoon,False,False,1,0.09,135,5.3999999999999995,0.36,0,0,0,1,0,medium,low
41246,rural,1,0.43,45,dim,rainy,False,True,morning,False,True,1,0.25,45,19.35,0.43,0,0,1,1,0,medium,medium
485055,highway,1,0.5,45,daylight,foggy,False,True,afternoon,False,True,0,0.29,45,22.5,0.5,0,0,1,1,0,medium,medium
191924,rural,4,0.24,60,dim,rainy,False,False,afternoon,False,True,1,0.37,240,14.399999999999999,0.96,1,0,0,1,0,medium,low
463350,rural,3,0.62,45,daylight,clear,False,False,morning,False,False,0,0.17,135,27.9,1.8599999999999999,0,1,0,1,0,medium,high
403513,rural,3,0.88,60,night,clear,True,False,afternoon,False,True,3,0.72,180,52.8,2.64,1,1,0,0,0,medium,high
356063,highway,3,0.05,45,daylight,clear,True,True,morning,False,False,1,0.04,135,2.25,0.15000000000000002,0,0,0,0,0,medium,low
477372,urban,2,0.76,45,daylight,foggy,True,True,morning,False,True,1,0.27,90,34.2,1.52,0,1,1,0,0,medium,high
119325,rural,1,0.12,70,dim,clear,False,False,evening,True,False,0,0.26,70,8.4,0.12,1,0,1,1,1,high,low
23467,urban,3,0.8,45,night,clear,False,True,evening,False,False,2,0.39,135,36.0,2.4000000000000004,0,1,0,1,0,medium,high
160970,rural,4,0.68,25,daylight,rainy,True,False,afternoon,True,True,2,0.34,100,17.0,2.72,0,1,0,0,1,low,high
186433,highway,4,0.61,60,dim,foggy,False,True,morning,False,False,0,0.44,240,36.6,2.44,1,1,0,1,0,medium,high
255382,rural,4,0.37,70,night,clear,True,False,evening,True,True,1,0.46,280,25.9,1.48,1,0,0,0,1,high,medium
325595,highway,3,0.73,70,dim,clear,True,True,evening,False,False,1,0.42,210,51.1,2.19,1,1,0,0,0,high,high
214761,highway,1,0.16,45,daylight,clear,False,False,afternoon,True,False,2,0.09,45,7.2,0.16,0,0,1,1,1,medium,low
262848,rural,2,0.66,25,night,foggy,True,True,evening,True,False,3,0.57,50,16.5,1.32,0,1,1,0,1,low,high
77554,rural,1,0.58,45,night,clear,False,False,evening,True,True,1,0.3,45,26.099999999999998,0.58,0,1,1,1,1,medium,medium
505285,rural,2,0.44,60,dim,foggy,False,False,evening,False,False,1,0.52,120,26.4,0.88,1,0,1,1,0,medium,medium
256493,highway,1,0.1,35,dim,clear,True,True,afternoon,True,True,1,0.04,35,3.5,0.1,0,0,1,0,1,low,low
476691,rural,1,0.6,60,dim,rainy,True,False,morning,True,False,0,0.53,60,36.0,0.6,1,1,1,0,1,medium,medium
27142,highway,3,0.13,35,dim,foggy,False,False,afternoon,True,False,2,0.16,105,4.55,0.39,0,0,0,1,1,low,low
506829,highway,4,0.79,25,daylight,clear,False,False,afternoon,True,False,1,0.22,100,19.75,3.16,0,1,0,1,1,low,high
6209,urban,4,0.43,70,dim,rainy,False,False,afternoon,True,False,2,0.47,280,30.099999999999998,1.72,1,0,0,1,1,high,medium
295176,urban,1,0.9,45,daylight,foggy,False,True,morning,True,True,1,0.35,45,40.5,0.9,0,1,1,1,1,medium,high
154031,rural,1,0.7,35,dim,foggy,False,False,evening,False,False,1,0.3,35,24.5,0.7,0,1,1,1,0,low,high
451250,rural,1,0.54,35,night,clear,True,False,afternoon,False,False,2,0.34,35,18.900000000000002,0.54,0,1,1,0,0,low,medium
37400,urban,2,0.51,45,night,clear,False,True,afternoon,True,False,1,0.36,90,22.95,1.02,0,0,1,1,1,medium,medium
462087,highway,2,0.39,25,daylight,foggy,False,False,evening,True,True,1,0.18,50,9.75,0.78,0,0,1,1,1,low,medium
34289,highway,2,0.07,60,daylight,clear,False,True,afternoon,False,False,2,0.22,120,4.2,0.14,1,0,1,1,0,medium,low
372460,highway,2,0.01,35,dim,foggy,False,True,afternoon,True,False,2,0.08,70,0.35000000000000003,0.02,0,0,1,1,1,low,low
59866,urban,1,0.77,45,daylight,rainy,True,False,evening,False,True,0,0.3,45,34.65,0.77,0,1,1,0,0,medium,high
260072,urban,1,0.58,60,dim,rainy,False,True,evening,False,False,0,0.44,60,34.8,0.58,1,1,1,1,0,medium,medium
379625,rural,3,0.57,70,dim,foggy,False,True,evening,True,False,0,0.4,210,39.9,1.71,1,1,0,1,1,high,medium
101385,rural,1,0.54,35,daylight,clear,False,False,afternoon,True,True,1,0.17,35,18.900000000000002,0.54,0,1,1,1,1,low,medium
147946,urban,4,0.15,70,dim,foggy,False,True,afternoon,False,True,1,0.42,280,10.5,0.6,1,0,0,1,0,high,low
343931,highway,1,0.59,70,daylight,foggy,False,True,afternoon,False,True,3,0.6,70,41.3,0.59,1,1,1,1,0,high,medium
360888,rural,4,0.89,45,dim,rainy,False,True,morning,True,False,3,0.56,180,40.05,3.56,0,1,0,1,1,medium,high
247080,rural,2,0.67,35,dim,rainy,True,True,afternoon,False,False,0,0.28,70,23.450000000000003,1.34,0,1,1,0,0,low,high
213033,urban,3,0.4,35,night,clear,True,False,afternoon,True,True,1,0.25,105,14.0,1.2000000000000002,0,0,0,0,1,low,medium
251664,rural,2,0.55,35,daylight,foggy,True,True,afternoon,False,True,3,0.34,70,19.25,1.1,0,1,1,0,0,low,medium
96341,urban,3,0.19,60,dim,foggy,True,False,evening,False,True,2,0.42,180,11.4,0.5700000000000001,1,0,0,0,0,medium,low
13040,urban,4,0.04,25,night,rainy,False,True,evening,False,True,2,0.26,100,1.0,0.16,0,0,0,1,0,low,low
356005,urban,2,0.04,45,dim,foggy,True,False,afternoon,True,False,2,0.15,90,1.8,0.08,0,0,1,0,1,medium,low
435278,highway,4,0.09,35,night,clear,False,False,evening,True,True,1,0.22,140,3.15,0.36,0,0,0,1,1,low,low
131723,highway,2,0.84,25,dim,clear,False,False,afternoon,False,False,0,0.26,50,21.0,1.68,0,1,1,1,0,low,high
483384,urban,1,0.43,60,night,foggy,False,False,evening,False,True,1,0.62,60,25.8,0.43,1,0,1,1,0,medium,medium
13101,urban,3,0.85,35,daylight,foggy,True,False,morning,False,True,0,0.38,105,29.75,2.55,0,1,0,0,0,low,high
38490,urban,2,0.7,45,night,foggy,True,False,morning,False,False,0,0.56,90,31.499999999999996,1.4,0,1,1,0,0,medium,high
36945,rural,2,0.52,70,night,rainy,False,False,evening,True,False,2,0.53,140,36.4,1.04,1,0,1,1,1,high,medium
441538,urban,1,0.03,45,night,rainy,False,True,morning,True,False,0,0.31,45,1.3499999999999999,0.03,0,0,1,1,1,medium,low
238335,urban,3,0.66,70,night,clear,True,False,evening,False,False,1,0.59,210,46.2,1.98,1,1,0,0,0,high,high
335438,rural,4,0.28,35,daylight,clear,True,False,morning,False,True,1,0.04,140,9.8,1.12,0,0,0,0,0,low,low
206824,urban,2,0.47,60,dim,clear,True,True,evening,True,True,1,0.25,120,28.2,0.94,1,0,1,0,1,medium,medium
117422,urban,2,0.75,60,night,clear,True,True,afternoon,False,False,0,0.63,120,45.0,1.5,1,1,1,0,0,medium,high
439208,rural,1,0.44,70,night,clear,True,True,evening,False,False,1,0.44,70,30.8,0.44,1,0,1,0,0,high,medium
306575,rural,1,0.22,25,daylight,rainy,True,False,morning,True,True,0,0.19,25,5.5,0.22,0,0,1,0,1,low,low
110516,rural,4,0.99,25,dim,clear,True,False,morning,False,True,2,0.29,100,24.75,3.96,0,1,0,0,0,low,high
185186,urban,4,0.07,25,dim,foggy,True,False,afternoon,True,False,1,0.13,100,1.7500000000000002,0.28,0,0,0,0,1,low,low
155293,rural,4,0.37,60,dim,rainy,False,False,afternoon,False,True,0,0.33,240,22.2,1.48,1,0,0,1,0,medium,medium
66409,urban,3,0.27,70,daylight,rainy,True,False,morning,False,True,1,0.39,210,18.900000000000002,0.81,1,0,0,0,0,high,low
181901,rural,2,0.52,60,night,clear,False,False,evening,False,False,2,0.51,120,31.200000000000003,1.04,1,0,1,1,0,medium,medium
182790,rural,1,0.84,25,daylight,foggy,True,False,afternoon,False,True,2,0.47,25,21.0,0.84,0,1,1,0,0,low,high
503990,rural,3,0.1,45,night,rainy,False,False,afternoon,True,False,0,0.27,135,4.5,0.30000000000000004,0,0,0,1,1,medium,low
66590,highway,1,0.12,70,daylight,clear,True,True,afternoon,False,True,2,0.22,70,8.4,0.12,1,0,1,0,0,high,low
357336,rural,1,0.55,45,dim,foggy,True,False,evening,False,False,1,0.27,45,24.750000000000004,0.55,0,1,1,0,0,medium,medium
340284,rural,1,0.52,60,night,rainy,False,True,evening,False,False,0,0.66,60,31.200000000000003,0.52,1,0,1,1,0,medium,medium
104018,highway,4,0.88,25,daylight,foggy,False,False,evening,False,True,3,0.38,100,22.0,3.52,0,1,0,1,0,low,high
274796,highway,4,0.82,60,daylight,foggy,False,True,morning,False,True,2,0.53,240,49.199999999999996,3.28,1,1,0,1,0,medium,high
179449,highway,4,0.24,60,night,rainy,False,False,evening,True,True,1,0.61,240,14.399999999999999,0.96,1,0,0,1,1,medium,low
332659,urban,2,0.27,45,night,rainy,False,False,afternoon,False,True,1,0.26,90,12.15,0.54,0,0,1,1,0,medium,low
215326,highway,1,0.57,45,night,rainy,False,False,evening,True,False,1,0.41,45,25.65,0.57,0,1,1,1,1,medium,medium
198960,urban,1,0.26,25,night,clear,True,False,evening,True,True,0,0.25,25,6.5,0.26,0,0,1,0,1,low,low
142469,urban,3,0.82,45,night,rainy,True,True,morning,True,True,2,0.54,135,36.9,2.46,0,1,0,0,1,medium,high
1114,urban,4,0.21,25,night,rainy,True,False,evening,False,False,1,0.34,100,5.25,0.84,0,0,0,0,0,low,low
168015,highway,2,0.36,35,daylight,foggy,False,True,afternoon,True,True,2,0.17,70,12.6,0.72,0,0,1,1,1,low,medium
69778,rural,3,0.03,70,daylight,rainy,False,False,afternoon,False,False,0,0.22,210,2.1,0.09,1,0,0,1,0,high,low
253503,urban,2,0.96,35,daylight,foggy,True,True,morning,True,False,2,0.34,70,33.6,1.92,0,1,1,0,1,low,high
388478,urban,3,0.79,70,dim,clear,True,True,evening,False,True,2,0.48,210,55.300000000000004,2.37,1,1,0,0,0,high,high
373783,urban,2,0.33,60,dim,clear,True,False,afternoon,False,False,2,0.28,120,19.8,0.66,1,0,1,0,0,medium,medium
394748,urban,1,0.83,60,night,rainy,True,True,morning,False,True,2,0.75,60,49.8,0.83,1,1,1,0,0,medium,high
347779,rural,4,0.08,35,daylight,clear,False,False,afternoon,True,False,1,0.02,140,2.8000000000000003,0.32,0,0,0,1,1,low,low
35635,urban,1,0.65,45,night,foggy,False,False,afternoon,False,False,1,0.5,45,29.25,0.65,0,1,1,1,0,medium,high
175756,rural,2,0.47,70,daylight,rainy,False,True,afternoon,False,True,1,0.43,140,32.9,0.94,1,0,1,1,0,high,medium
164713,urban,1,0.27,25,daylight,rainy,False,True,morning,False,True,1,0.08,25,6.75,0.27,0,0,1,1,0,low,low
240753,urban,1,0.35,45,daylight,foggy,True,True,evening,False,True,1,0.16,45,15.749999999999998,0.35,0,0,1,0,0,medium,medium
260511,highway,2,0.66,45,night,clear,False,False,evening,True,True,2,0.48,90,29.700000000000003,1.32,0,1,1,1,1,medium,high
244275,highway,2,0.5,45,daylight,rainy,True,False,morning,False,False,1,0.27,90,22.5,1.0,0,0,1,0,0,medium,medium
416008,highway,1,0.61,45,night,foggy,True,True,evening,False,False,2,0.43,45,27.45,0.61,0,1,1,0,0,medium,high
430287,urban,2,0.4,25,daylight,rainy,True,False,evening,False,True,2,0.22,50,10.0,0.8,0,0,1,0,0,low,medium
461266,highway,4,0.72,45,dim,clear,True,True,afternoon,False,True,1,0.21,180,32.4,2.88,0,1,0,0,0,medium,high
228112,highway,2,0.04,60,daylight,foggy,True,False,evening,False,False,2,0.2,120,2.4,0.08,1,0,1,0,0,medium,low
17490,rural,4,0.83,45,night,rainy,True,False,morning,True,False,0,0.58,180,37.35,3.32,0,1,0,0,1,medium,high
119136,highway,2,0.27,70,daylight,clear,False,False,afternoon,False,True,0,0.22,140,18.900000000000002,0.54,1,0,1,1,0,high,low
377975,highway,1,0.48,35,daylight,rainy,True,False,afternoon,True,True,1,0.27,35,16.8,0.48,0,0,1,0,1,low,medium
370527,highway,4,0.67,45,dim,foggy,False,True,morning,False,True,1,0.35,180,30.150000000000002,2.68,0,1,0,1,0,medium,high
283339,urban,2,0.32,70,daylight,foggy,True,False,afternoon,True,False,0,0.38,140,22.400000000000002,0.64,1,0,1,0,1,high,medium
370648,highway,4,0.11,45,night,clear,False,True,morning,False,True,1,0.24,180,4.95,0.44,0,0,0,1,0,medium,low
504344,urban,4,0.59,25,daylight,clear,False,True,afternoon,False,False,1,0.17,100,14.75,2.36,0,1,0,1,0,low,medium
411919,highway,2,0.38,35,dim,clear,True,True,afternoon,False,True,2,0.04,70,13.3,0.76,0,0,1,0,0,low,medium
293756,rural,1,0.2,45,dim,foggy,True,True,morning,True,True,2,0.17,45,9.0,0.2,0,0,1,0,1,medium,low
304596,rural,3,0.85,60,dim,foggy,True,True,afternoon,False,False,2,0.5,180,51.0,2.55,1,1,0,0,0,medium,high
503938,highway,4,0.43,70,night,foggy,False,True,afternoon,True,True,2,0.54,280,30.099999999999998,1.72,1,0,0,1,1,high,medium
410298,urban,4,0.34,60,daylight,clear,True,True,morning,True,True,0,0.31,240,20.400000000000002,1.36,1,0,0,0,1,medium,medium
362832,highway,3,0.87,35,night,rainy,False,True,evening,True,True,2,0.56,105,30.45,2.61,0,1,0,1,1,low,high
121793,urban,3,0.78,45,dim,clear,True,False,afternoon,True,True,1,0.28,135,35.1,2.34,0,1,0,0,1,medium,high
164802,highway,2,0.58,60,night,foggy,True,False,afternoon,True,False,1,0.74,120,34.8,1.16,1,1,1,0,1,medium,medium
505653,highway,4,0.93,45,daylight,foggy,True,False,morning,False,False,3,0.51,180,41.85,3.72,0,1,0,0,0,medium,high
2173,highway,3,0.53,70,dim,clear,True,False,morning,False,True,1,0.32,210,37.1,1.59,1,1,0,0,0,high,medium
304949,rural,2,0.68,25,daylight,clear,False,True,morning,False,False,1,0.27,50,17.0,1.36,0,1,1,1,0,low,high
16358,highway,4,0.82,35,daylight,foggy,True,True,evening,False,True,3,0.34,140,28.7,3.28,0,1,0,0,0,low,high
178641,highway,4,0.65,60,night,clear,False,True,morning,False,True,1,0.61,240,39.0,2.6,1,1,0,1,0,medium,high
281994,urban,1,0.11,60,dim,clear,True,False,afternoon,False,True,1,0.26,60,6.6,0.11,1,0,1,0,0,medium,low
266562,highway,4,0.62,70,night,foggy,True,False,morning,False,False,1,0.68,280,43.4,2.48,1,1,0,0,0,high,high
295414,urban,2,0.36,25,night,clear,True,False,evening,True,True,1,0.36,50,9.0,0.72,0,0,1,0,1,low,medium
230026,urban,4,0.99,60,daylight,clear,False,False,afternoon,True,True,2,0.37,240,59.4,3.96,1,1,0,1,1,medium,high
286392,urban,4,0.51,45,daylight,clear,False,True,evening,True,False,2,0.15,180,22.95,2.04,0,0,0,1,1,medium,medium
514190,rural,3,0.4,25,dim,rainy,True,False,morning,False,True,1,0.19,75,10.0,1.2000000000000002,0,0,0,0,0,low,medium
390778,rural,3,0.67,70,dim,foggy,False,True,evening,True,True,3,0.61,210,46.900000000000006,2.0100000000000002,1,1,0,1,1,high,high
446671,rural,3,0.33,70,dim,clear,True,False,morning,True,False,1,0.37,210,23.1,0.99,1,0,0,0,1,high,medium
20884,rural,4,0.53,60,daylight,foggy,False,False,evening,False,False,1,0.37,240,31.8,2.12,1,1,0,1,0,medium,medium
468028,highway,1,0.41,35,dim,rainy,False,True,evening,True,False,2,0.27,35,14.35,0.41,0,0,1,1,1,low,medium
159134,rural,3,0.41,70,night,clear,True,False,morning,True,True,1,0.58,210,28.7,1.23,1,0,0,0,1,high,medium
286583,rural,4,0.61,25,night,rainy,False,False,evening,True,False,2,0.56,100,15.25,2.44,0,1,0,1,1,low,high
170309,urban,2,0.3,25,daylight,rainy,False,False,afternoon,True,False,1,0.26,50,7.5,0.6,0,0,1,1,1,low,low
75067,urban,4,0.26,25,daylight,rainy,False,True,morning,False,False,0,0.23,100,6.5,1.04,0,0,0,1,0,low,low
316749,rural,1,0.1,60,dim,rainy,True,False,afternoon,False,True,0,0.34,60,6.0,0.1,1,0,1,0,0,medium,low
